time,open,high,low,close,tick_volume,spread,real_volume
2019-12-31 16:00:00,129.47,131.53,129.2,129.53,944,331,0
2019-12-31 17:00:00,129.51,129.71,126.78,127.45,1357,331,0
2019-12-31 18:00:00,127.45,128.28,126.84,128.02,742,331,0
2020-01-02 09:00:00,127.2,127.34,126.66,126.96,378,331,0
2020-01-02 10:00:00,126.96,128.04,126.94,127.98,252,333,0
2020-01-02 11:00:00,127.98,128.1,127.35,127.74,253,331,0
2020-01-02 12:00:00,127.74,128.05,127.52,127.53,244,332,0
2020-01-02 13:00:00,127.53,127.66,127.22,127.45,324,331,0
2020-01-02 14:00:00,127.45,127.86,127.38,127.85,204,332,0
2020-01-02 15:00:00,127.85,127.87,126.71,127.19,385,331,0
2020-01-02 16:00:00,127.19,127.75,127.07,127.31,368,331,0
2020-01-02 17:00:00,127.31,127.78,127.29,127.56,255,334,0
2020-01-02 18:00:00,127.56,127.67,124.85,125.45,632,331,0
2020-01-02 19:00:00,125.45,125.48,123.94,125.27,1468,331,0
2020-01-02 20:00:00,125.27,125.55,124.94,125.37,388,333,0
2020-01-02 21:00:00,125.37,125.56,124.95,125.54,370,331,0
2020-01-02 22:00:00,125.54,125.55,124.72,125.12,374,331,0
2020-01-02 23:00:00,125.12,125.82,125.12,125.65,259,333,0
2020-01-03 00:00:00,125.65,125.65,125.18,125.3,218,331,0
2020-01-03 01:00:00,125.3,125.34,124.88,125.05,302,331,0
2020-01-03 02:00:00,125.05,125.54,124.84,125.0,434,331,0
2020-01-03 03:00:00,125.0,125.05,123.73,123.96,425,331,0
2020-01-03 04:00:00,123.96,124.95,123.79,124.88,671,331,0
2020-01-03 05:00:00,124.88,124.96,124.56,124.8,235,331,0
2020-01-03 06:00:00,124.8,128.21,124.78,127.27,1054,331,0
2020-01-03 07:00:00,127.27,128.0,126.75,127.22,841,331,0
2020-01-03 08:00:00,127.22,127.38,126.85,127.38,357,331,0
2020-01-03 09:00:00,127.38,127.64,126.8,126.98,589,331,0
2020-01-03 10:00:00,126.98,131.0,126.94,130.35,1935,331,0
2020-01-03 11:00:00,130.35,131.05,129.92,130.45,1047,331,0
2020-01-03 12:00:00,130.45,130.84,129.67,130.12,665,332,0
2020-01-03 13:00:00,130.12,130.82,130.09,130.63,570,331,0
2020-01-03 14:00:00,130.63,131.13,130.09,130.34,483,332,0
2020-01-03 15:00:00,130.34,132.12,130.34,131.73,639,331,0
2020-01-03 16:00:00,131.73,132.04,129.29,129.86,1202,331,0
2020-01-03 17:00:00,129.86,130.77,129.8,130.77,781,331,0
2020-01-03 18:00:00,130.77,131.89,130.21,131.68,1585,332,0
2020-01-03 19:00:00,131.68,132.98,130.96,132.26,1061,331,0
2020-01-03 20:00:00,132.26,132.45,131.54,131.69,674,331,0
2020-01-03 21:00:00,131.66,131.7,130.38,131.54,970,331,0
2020-01-03 22:00:00,131.54,132.23,131.16,131.67,713,332,0
2020-01-03 23:00:00,131.67,132.06,130.28,130.53,635,331,0
2020-01-06 00:00:00,133.43,134.02,132.52,133.11,906,331,0
2020-01-06 01:00:00,133.11,133.57,132.39,133.57,378,331,0
2020-01-06 02:00:00,133.57,133.86,132.99,133.86,326,331,0
2020-01-06 03:00:00,133.86,135.66,133.54,135.38,679,331,0
2020-01-06 04:00:00,135.38,137.78,135.38,137.4,1571,331,0
2020-01-06 05:00:00,137.4,137.88,136.39,137.69,986,331,0
2020-01-06 06:00:00,137.69,138.05,137.4,137.64,532,334,0
2020-01-06 07:00:00,137.64,137.81,136.81,137.35,498,331,0
2020-01-06 08:00:00,137.35,137.5,137.02,137.04,202,332,0
2020-01-06 09:00:00,137.04,137.3,136.97,137.05,343,341,0
2020-01-06 10:00:00,137.05,139.0,137.05,138.75,527,331,0
2020-01-06 11:00:00,138.75,139.01,137.83,139.01,699,332,0
2020-01-06 12:00:00,139.01,140.54,138.77,140.1,1009,331,0
2020-01-06 13:00:00,140.1,141.17,138.83,139.7,1322,331,0
2020-01-06 14:00:00,139.67,140.8,139.6,140.49,773,331,0
2020-01-06 15:00:00,140.49,141.32,137.2,138.48,1548,331,0
2020-01-06 16:00:00,138.48,139.78,137.89,139.28,874,331,0
2020-01-06 17:00:00,139.28,139.65,138.28,138.43,524,331,0
2020-01-06 18:00:00,138.43,139.68,138.39,138.85,835,331,0
2020-01-06 19:00:00,138.85,140.04,138.71,139.98,798,331,0
2020-01-06 20:00:00,140.0,140.05,138.98,139.22,457,332,0
2020-01-06 21:00:00,139.22,139.8,139.07,139.53,550,332,0
2020-01-06 22:00:00,139.53,140.57,139.45,140.34,402,332,0
2020-01-06 23:00:00,140.34,140.97,139.65,139.96,879,331,0
2020-01-07 00:00:00,139.96,141.89,139.83,141.35,1246,331,0
2020-01-07 01:00:00,141.35,142.7,141.01,142.49,1168,331,0
2020-01-07 02:00:00,142.49,143.58,141.44,142.1,1807,331,0
2020-01-07 03:00:00,142.01,142.42,141.68,142.12,967,333,0
2020-01-07 04:00:00,142.12,143.15,142.12,142.29,936,333,0
2020-01-07 05:00:00,142.29,142.83,141.88,141.9,676,332,0
2020-01-07 06:00:00,141.9,141.98,140.59,140.84,847,331,0
2020-01-07 07:00:00,140.84,141.56,140.6,141.31,419,332,0
2020-01-07 08:00:00,141.31,141.39,140.85,141.16,368,334,0
2020-01-07 09:00:00,141.16,141.37,140.85,141.08,421,331,0
2020-01-07 10:00:00,141.08,141.68,141.03,141.49,332,331,0
2020-01-07 11:00:00,141.49,141.7,140.82,140.82,527,332,0
2020-01-07 12:00:00,140.82,141.18,140.82,141.16,441,331,0
2020-01-07 13:00:00,141.16,142.04,140.85,140.85,929,331,0
2020-01-07 14:00:00,140.85,140.88,138.92,139.37,1754,331,0
