time,open,high,low,close,tick_volume,spread,real_volume
2019-12-31 16:00:00,0.70242,0.7025,0.70189,0.70201,2099,4,0
2019-12-31 17:00:00,0.70199,0.70299,0.70198,0.70276,2772,3,0
2019-12-31 18:00:00,0.70275,0.70316,0.70223,0.70292,2537,3,0
2019-12-31 19:00:00,0.70293,0.70314,0.70235,0.70238,1254,3,0
2019-12-31 20:00:00,0.70238,0.70248,0.70154,0.70155,553,3,0
2019-12-31 21:00:00,0.70155,0.70199,0.70151,0.70161,431,10,0
2019-12-31 22:00:00,0.70161,0.7018,0.70141,0.70158,533,16,0
2020-01-02 06:00:00,0.70058,0.7008,0.70017,0.70021,589,4,0
2020-01-02 07:00:00,0.7002,0.70042,0.69948,0.70012,1102,4,0
2020-01-02 08:00:00,0.70012,0.70025,0.6995,0.69996,1102,4,0
2020-01-02 09:00:00,0.70001,0.70029,0.69969,0.70004,926,4,0
2020-01-02 10:00:00,0.70003,0.70062,0.6999,0.70053,1075,5,0
2020-01-02 11:00:00,0.70053,0.70056,0.69959,0.69973,1009,4,0
2020-01-02 12:00:00,0.69973,0.69992,0.6991,0.69967,863,4,0
2020-01-02 13:00:00,0.69966,0.69968,0.69827,0.69844,1173,4,0
2020-01-02 14:00:00,0.69844,0.69925,0.69829,0.69916,1196,5,0
2020-01-02 15:00:00,0.69916,0.69993,0.69898,0.69964,1637,3,0
2020-01-02 16:00:00,0.69964,0.69978,0.69879,0.69916,1651,4,0
2020-01-02 17:00:00,0.69914,0.70031,0.69854,0.70021,2188,4,0
2020-01-02 18:00:00,0.70021,0.70025,0.69804,0.69812,1279,3,0
2020-01-02 19:00:00,0.69812,0.69841,0.69783,0.69835,1169,5,0
2020-01-02 20:00:00,0.69835,0.69841,0.69803,0.69824,880,5,0
2020-01-02 21:00:00,0.69824,0.69834,0.69792,0.69817,881,4,0
2020-01-02 22:00:00,0.69816,0.69877,0.69804,0.69863,971,4,0
2020-01-02 23:00:00,0.69863,0.69909,0.69858,0.69895,547,5,0
2020-01-03 00:00:00,0.69897,0.69925,0.69796,0.69822,577,16,0
2020-01-03 01:00:00,0.69825,0.69863,0.698,0.6983,760,3,0
2020-01-03 02:00:00,0.6983,0.69851,0.69782,0.69831,1168,3,0
2020-01-03 03:00:00,0.6983,0.69862,0.69729,0.69732,1693,3,0
